efap_id,nta_id,lat,lon
81578,BK0402,40.684429589827,-73.909364447983
85704,BK0503,40.661708331221,-73.893530692984
83514,BK0503,40.662733436877,-73.886099640857
85683,BK0502,40.675742555533,-73.898966206293
85714,BK0502,40.672303515499,-73.893504834874
85819,BK0502,40.667188958303,-73.888827421274
81272,BK0501,40.683151306226,-73.874192957712
85705,BK0502,40.670562528294,-73.87670776915
85603,BK0502,40.670438223892,-73.882477431656
83583,BK0502,40.675743343849,-73.878264102294
83555,BK0502,40.675743343849,-73.878264102294
83936,BK0502,40.675885880011,-73.884024475917
85579,BK0505,40.676779055474,-73.871886725008
85299,BK0502,40.672788020381,-73.880546203643
85227,BK0501,40.68041037282,-73.884713040865
85237,BK0502,40.671549283355,-73.880091162331
83820,BK0501,40.685051948288,-73.882716503401
85684,BK1001,40.613010335251,-74.031039056834
80341,BK1001,40.63252791566,-74.026239619216
85247,BK1801,40.623042019834,-73.937410031229
85642,BK1801,40.622676037458,-73.939251277822
85550,BK1702,40.636803571213,-73.947008982173
85540,BK1801,40.623669660776,-73.937875997562
80347,BK1401,40.636446326867,-73.958008351459
85506,BK1801,40.63226422028,-73.936731936217
83174,BK0102,40.712339426167,-73.96186797144
80419,BK0103,40.705000533337,-73.955943614119
85750,BK1602,40.667991114129,-73.913151871853
81987,BK1704,40.659896501422,-73.922111262655
84002,BK1704,40.660056511596,-73.926202579831
80269,BK1602,40.667509742607,-73.92165542322
84087,BK1704,40.657034287311,-73.918547038358
83941,BK1704,40.657064981559,-73.918383520816
85262,BK1602,40.658845864945,-73.912758234407
85148,BK1602,40.667638973006,-73.911098497911
82186,BK1602,40.658646614472,-73.910759444749
80345,BK1602,40.662003193229,-73.904968529325
80691,BK1602,40.660441499161,-73.912764959019
83449,BK1602,40.660227763359,-73.914220901039
85549,BK1704,40.659931501944,-73.922056703019
81460,BK0802,40.670926042466,-73.938295132853
85751,BK0802,40.671572647554,-73.925367356755
80260,BK0901,40.664555059457,-73.934375421338
81402,BK0901,40.669078527026,-73.941040407388
84761,BK0901,40.668649688098,-73.944622508472
83619,BK1101,40.602543199006,-73.996720054489
85477,BK1103,40.600002733736,-73.99076862815
85661,BK1101,40.607623134282,-74.001631051313
85798,BK0601,40.674233720611,-73.988619479156
85563,BK0602,40.668912699899,-73.983853186354
85182,BK0802,40.676816445318,-73.949774206418
81308,BK0301,40.680804550989,-73.946378665365
