report_date,borough,community_districts,family_with_children_commercial_hotel,family_with_children_shelter,family_cluster
2024-06-30,Queens,2.0,1003.0,292.0,
2024-06-30,Queens,1.0,5590.0,352.0,
2024-06-30,Manhattan,12.0,,,
2024-06-30,Manhattan,11.0,,502.0,
2024-06-30,Manhattan,10.0,,588.0,
2024-06-30,Manhattan,9.0,,690.0,
2024-06-30,Manhattan,8.0,557.0,,
2024-06-30,Manhattan,7.0,1000.0,334.0,
2024-06-30,Manhattan,6.0,246.0,512.0,
2024-06-30,Manhattan,5.0,2552.0,1019.0,
2024-06-30,Manhattan,4.0,1345.0,354.0,
2024-06-30,Manhattan,3.0,112.0,101.0,
2024-06-30,Manhattan,2.0,337.0,,
2024-06-30,Manhattan,1.0,620.0,,
2024-06-30,Brooklyn,17.0,322.0,1584.0,
2024-06-30,Brooklyn,16.0,825.0,2341.0,
2024-06-30,Brooklyn,15.0,430.0,191.0,
2024-06-30,Brooklyn,14.0,168.0,89.0,
2024-06-30,Brooklyn,13.0,,377.0,
2024-06-30,Brooklyn,12.0,,130.0,
2024-06-30,Brooklyn,11.0,,,
2024-06-30,Bronx,2.0,,751.0,
2024-06-30,Brooklyn,10.0,,,
2024-06-30,Brooklyn,9.0,,318.0,
2024-06-30,Brooklyn,8.0,146.0,326.0,
2024-06-30,Brooklyn,7.0,345.0,329.0,
2024-06-30,Brooklyn,6.0,436.0,545.0,
2024-06-30,Brooklyn,5.0,1014.0,501.0,
2024-06-30,Brooklyn,4.0,,787.0,
2024-06-30,Brooklyn,3.0,490.0,421.0,
2024-06-30,Brooklyn,2.0,,66.0,
2024-06-30,Brooklyn,1.0,539.0,,
2024-06-30,Bronx,12.0,660.0,528.0,
2024-06-30,Bronx,11.0,,,
2024-06-30,Bronx,7.0,669.0,439.0,
2024-06-30,Bronx,6.0,1165.0,2008.0,
2024-06-30,Bronx,10.0,,525.0,
2024-06-30,Bronx,5.0,156.0,1567.0,
2024-06-30,Bronx,4.0,323.0,2115.0,
2024-06-30,Bronx,3.0,,1335.0,
2024-06-30,Westchester,,177.0,,
2024-06-30,Bronx,9.0,313.0,1532.0,
2024-05-31,Manhattan,8.0,560.0,,
2024-05-31,Bronx,1.0,234.0,1237.0,
2024-05-31,Bronx,3.0,,1289.0,
2024-05-31,Bronx,4.0,324.0,2120.0,
2024-05-31,Bronx,5.0,,1845.0,
2024-05-31,Bronx,6.0,1158.0,1962.0,
2024-05-31,Bronx,7.0,654.0,439.0,
2024-05-31,Bronx,8.0,,185.0,
2024-05-31,Bronx,9.0,302.0,1366.0,
2024-05-31,Bronx,10.0,,525.0,
2024-05-31,Bronx,11.0,,,
2024-05-31,Bronx,12.0,618.0,532.0,
2024-05-31,Brooklyn,1.0,538.0,,
2024-05-31,Brooklyn,2.0,,67.0,
2024-05-31,Brooklyn,3.0,477.0,437.0,
2024-05-31,Brooklyn,4.0,,784.0,
2024-05-31,Brooklyn,5.0,1000.0,473.0,
2024-05-31,Brooklyn,6.0,601.0,509.0,
2024-05-31,Brooklyn,7.0,346.0,330.0,
2024-05-31,Brooklyn,8.0,148.0,310.0,
2024-05-31,Brooklyn,9.0,,324.0,
2024-05-31,Brooklyn,10.0,,,
2024-05-31,Brooklyn,11.0,,,
2024-05-31,Brooklyn,12.0,,127.0,
2024-05-31,Brooklyn,13.0,,365.0,
2024-05-31,Brooklyn,14.0,173.0,77.0,
2024-05-31,Brooklyn,15.0,144.0,468.0,
2024-05-31,Brooklyn,16.0,798.0,2250.0,
2024-05-31,Brooklyn,17.0,305.0,1546.0,
2024-05-31,Brooklyn,18.0,195.0,1001.0,
2024-05-31,Manhattan,1.0,595.0,,
2024-05-31,Manhattan,2.0,338.0,,
2024-05-31,Manhattan,3.0,112.0,106.0,
2024-05-31,Manhattan,4.0,1269.0,357.0,
2024-05-31,Manhattan,5.0,2470.0,1028.0,
2024-05-31,Manhattan,6.0,252.0,503.0,
2024-05-31,Manhattan,7.0,1000.0,330.0,
2024-05-31,Manhattan,9.0,,680.0,
2024-05-31,Manhattan,10.0,,589.0,
2024-05-31,Manhattan,11.0,,501.0,
2024-05-31,Manhattan,12.0,,,
2024-05-31,Queens,1.0,5201.0,665.0,
2024-05-31,Queens,2.0,1001.0,268.0,
2024-05-31,Queens,3.0,1961.0,760.0,
2024-05-31,Queens,4.0,143.0,507.0,
2024-05-31,Queens,5.0,,227.0,
2024-05-31,Queens,6.0,,,
2024-05-31,Queens,7.0,83.0,,
2024-05-31,Queens,8.0,173.0,298.0,
2024-05-31,Queens,9.0,,,
2024-05-31,Queens,10.0,591.0,,
2024-05-31,Queens,11.0,176.0,,
2024-05-31,Queens,12.0,6029.0,2149.0,
2024-05-31,Queens,13.0,504.0,801.0,
2024-05-31,Queens,14.0,525.0,174.0,
2024-05-31,Staten Island,1.0,59.0,327.0,
2024-05-31,Staten Island,2.0,693.0,,
2024-05-31,Staten Island,3.0,,,
2024-05-31,Westchester,,210.0,,
2024-05-31,Bronx,2.0,,789.0,
2024-04-30,Queens,10.0,611.0,,
2024-04-30,Queens,11.0,179.0,,
2024-04-30,Queens,12.0,5830.0,2199.0,
2024-04-30,Queens,13.0,503.0,817.0,
2024-04-30,Queens,14.0,330.0,164.0,
2024-04-30,Staten Island,1.0,60.0,316.0,
2024-04-30,Staten Island,2.0,688.0,,
2024-04-30,Staten Island,3.0,,,
2024-04-30,Westchester,,215.0,,
2024-04-30,Brooklyn,12.0,,135.0,
2024-04-30,Bronx,1.0,240.0,1239.0,
2024-04-30,Bronx,2.0,,795.0,
2024-04-30,Bronx,3.0,,1275.0,
2024-04-30,Bronx,4.0,330.0,2134.0,
2024-04-30,Bronx,5.0,,1856.0,
2024-04-30,Bronx,6.0,1157.0,1988.0,
2024-04-30,Bronx,7.0,625.0,438.0,
2024-04-30,Bronx,8.0,,203.0,
2024-04-30,Bronx,9.0,297.0,1279.0,
2024-04-30,Bronx,10.0,,533.0,
2024-04-30,Bronx,11.0,,,
2024-04-30,Bronx,12.0,637.0,556.0,
2024-04-30,Brooklyn,1.0,538.0,,
2024-04-30,Brooklyn,2.0,,72.0,
2024-04-30,Brooklyn,3.0,471.0,439.0,
2024-04-30,Brooklyn,4.0,,801.0,
2024-04-30,Brooklyn,5.0,994.0,513.0,
2024-04-30,Brooklyn,6.0,636.0,519.0,
2024-04-30,Brooklyn,7.0,359.0,331.0,
2024-04-30,Brooklyn,8.0,141.0,313.0,
2024-04-30,Brooklyn,9.0,,341.0,
2024-04-30,Brooklyn,10.0,,,
2024-04-30,Brooklyn,11.0,,,
2024-04-30,Brooklyn,13.0,,396.0,
2024-04-30,Brooklyn,14.0,173.0,74.0,
2024-04-30,Brooklyn,15.0,129.0,471.0,
2024-04-30,Brooklyn,16.0,814.0,2331.0,
2024-04-30,Brooklyn,17.0,281.0,1564.0,
2024-04-30,Brooklyn,18.0,193.0,1005.0,
2024-04-30,Manhattan,1.0,619.0,,
2024-04-30,Manhattan,2.0,308.0,,
2024-04-30,Manhattan,3.0,101.0,99.0,
2024-04-30,Manhattan,4.0,1334.0,357.0,
2024-04-30,Manhattan,5.0,2433.0,1035.0,
2024-04-30,Manhattan,6.0,247.0,532.0,
2024-04-30,Manhattan,7.0,963.0,347.0,
2024-04-30,Manhattan,8.0,556.0,,
2024-04-30,Manhattan,9.0,,707.0,
2024-04-30,Manhattan,10.0,,578.0,
2024-04-30,Manhattan,11.0,,508.0,
2024-04-30,Manhattan,12.0,,,
2024-04-30,Queens,1.0,5163.0,709.0,
2024-04-30,Queens,2.0,979.0,300.0,
2024-04-30,Queens,3.0,1918.0,790.0,
2024-04-30,Queens,4.0,126.0,541.0,
2024-04-30,Queens,5.0,,228.0,
2024-04-30,Queens,6.0,,,
2024-04-30,Queens,7.0,79.0,,
2024-04-30,Queens,8.0,170.0,294.0,
2024-04-30,Queens,9.0,,,
2024-03-31,Bronx,11.0,,,
2024-03-31,Queens,13.0,490.0,837.0,
2024-03-31,Queens,14.0,338.0,172.0,
2024-03-31,Staten Island,1.0,60.0,286.0,
2024-03-31,Staten Island,2.0,700.0,,
2024-03-31,Staten Island,3.0,,,
2024-03-31,Westchester,,235.0,,
2024-03-31,Bronx,3.0,,1336.0,
2024-03-31,Bronx,1.0,249.0,1206.0,
2024-03-31,Queens,11.0,180.0,,
2024-03-31,Queens,10.0,664.0,,
2024-03-31,Queens,9.0,,,
2024-03-31,Queens,8.0,176.0,304.0,
2024-03-31,Queens,7.0,93.0,,
2024-03-31,Queens,6.0,,,
2024-03-31,Bronx,2.0,,834.0,
2024-03-31,Queens,5.0,,255.0,
2024-03-31,Queens,4.0,125.0,521.0,
2024-03-31,Queens,3.0,1947.0,821.0,
2024-03-31,Queens,2.0,996.0,288.0,
2024-03-31,Queens,1.0,5084.0,727.0,
2024-03-31,Manhattan,12.0,,,
2024-03-31,Manhattan,11.0,,512.0,
2024-03-31,Manhattan,10.0,,569.0,
2024-03-31,Manhattan,9.0,,747.0,
2024-03-31,Manhattan,8.0,538.0,,
2024-03-31,Manhattan,7.0,949.0,526.0,
2024-03-31,Manhattan,6.0,247.0,507.0,
2024-03-31,Manhattan,5.0,2469.0,1006.0,
2024-03-31,Manhattan,4.0,1148.0,368.0,
2024-03-31,Manhattan,3.0,103.0,105.0,
2024-03-31,Manhattan,2.0,319.0,,
2024-03-31,Manhattan,1.0,586.0,,
2024-03-31,Brooklyn,18.0,193.0,1005.0,
2024-03-31,Brooklyn,17.0,294.0,1565.0,
2024-03-31,Brooklyn,16.0,808.0,2365.0,
2024-03-31,Brooklyn,15.0,137.0,469.0,
2024-03-31,Brooklyn,14.0,170.0,84.0,
2024-03-31,Brooklyn,13.0,,405.0,
2024-03-31,Brooklyn,12.0,,132.0,
2024-03-31,Brooklyn,11.0,,,
2024-03-31,Brooklyn,10.0,,,
2024-03-31,Brooklyn,9.0,,361.0,
2024-03-31,Brooklyn,8.0,144.0,314.0,
2024-03-31,Brooklyn,7.0,362.0,333.0,
2024-03-31,Brooklyn,6.0,618.0,528.0,
2024-03-31,Brooklyn,5.0,920.0,516.0,
2024-03-31,Brooklyn,4.0,,794.0,
2024-03-31,Brooklyn,3.0,474.0,424.0,
2024-03-31,Brooklyn,2.0,,69.0,
2024-03-31,Brooklyn,1.0,519.0,,
2024-03-31,Bronx,12.0,641.0,559.0,
2024-03-31,Queens,12.0,4707.0,2245.0,
2024-03-31,Bronx,10.0,,536.0,
2024-03-31,Bronx,9.0,289.0,1173.0,
2024-03-31,Bronx,8.0,,213.0,
2024-03-31,Bronx,7.0,641.0,441.0,
2024-03-31,Bronx,6.0,1183.0,1985.0,
2024-03-31,Bronx,5.0,,1833.0,
2024-03-31,Bronx,4.0,333.0,2149.0,
2024-02-29,Westchester,,237.0,,
2024-02-29,Staten Island,3.0,,,
2024-02-29,Staten Island,2.0,749.0,,
2024-02-29,Staten Island,1.0,64.0,285.0,
2024-02-29,Queens,14.0,330.0,176.0,
2024-02-29,Queens,13.0,508.0,847.0,
2024-02-29,Queens,12.0,5050.0,2246.0,
2024-02-29,Queens,11.0,183.0,,
2024-02-29,Queens,10.0,640.0,,
2024-02-29,Queens,9.0,,,
2024-02-29,Queens,8.0,177.0,313.0,
2024-02-29,Queens,7.0,85.0,,
2024-02-29,Queens,6.0,,,
2024-02-29,Queens,5.0,,259.0,
2024-02-29,Queens,3.0,1973.0,857.0,
2024-02-29,Queens,2.0,992.0,312.0,
2024-02-29,Queens,1.0,5193.0,725.0,
2024-02-29,Manhattan,12.0,,,
2024-02-29,Manhattan,11.0,,509.0,
2024-02-29,Manhattan,10.0,,565.0,
2024-02-29,Manhattan,9.0,,737.0,
2024-02-29,Manhattan,8.0,529.0,,
2024-02-29,Manhattan,7.0,1003.0,532.0,
2024-02-29,Manhattan,6.0,249.0,449.0,
2024-02-29,Manhattan,5.0,2644.0,1014.0,
2024-02-29,Manhattan,4.0,1349.0,379.0,
2024-02-29,Manhattan,3.0,99.0,110.0,
2024-02-29,Manhattan,2.0,334.0,,
2024-02-29,Manhattan,1.0,617.0,,
2024-02-29,Brooklyn,18.0,194.0,1015.0,
2024-02-29,Brooklyn,17.0,317.0,1547.0,
2024-02-29,Brooklyn,16.0,796.0,2455.0,
2024-02-29,Brooklyn,15.0,147.0,499.0,
2024-02-29,Brooklyn,14.0,185.0,88.0,
2024-02-29,Brooklyn,13.0,,429.0,
2024-02-29,Brooklyn,12.0,,142.0,
2024-02-29,Brooklyn,11.0,,,
2024-02-29,Brooklyn,10.0,,,
2024-02-29,Brooklyn,9.0,,358.0,
2024-02-29,Brooklyn,8.0,140.0,337.0,
2024-02-29,Brooklyn,7.0,356.0,350.0,
2024-02-29,Brooklyn,6.0,631.0,537.0,
2024-02-29,Brooklyn,5.0,936.0,522.0,
2024-02-29,Brooklyn,4.0,,777.0,
2024-02-29,Brooklyn,3.0,496.0,416.0,
2024-02-29,Brooklyn,2.0,,75.0,
2024-02-29,Brooklyn,1.0,512.0,,
2024-02-29,Bronx,12.0,650.0,567.0,
2024-02-29,Bronx,11.0,,,
2024-02-29,Bronx,10.0,,500.0,
2024-02-29,Bronx,9.0,308.0,1166.0,
2024-02-29,Bronx,8.0,,204.0,
2024-02-29,Bronx,7.0,626.0,457.0,
2024-02-29,Bronx,6.0,1219.0,2034.0,
2024-02-29,Bronx,5.0,,1845.0,
2024-02-29,Bronx,4.0,353.0,2167.0,
2024-02-29,Bronx,3.0,,1383.0,
2024-02-29,Bronx,2.0,,835.0,
2024-02-29,Bronx,1.0,253.0,1245.0,
2024-02-29,Queens,4.0,153.0,525.0,
2024-01-31,Brooklyn,13.0,,430.0,
2024-01-31,Manhattan,9.0,,744.0,
2024-01-31,Bronx,1.0,268.0,1268.0,
2024-01-31,Bronx,2.0,,848.0,
2024-01-31,Bronx,3.0,,1342.0,
2024-01-31,Bronx,4.0,349.0,2169.0,
2024-01-31,Bronx,5.0,,1883.0,
2024-01-31,Bronx,6.0,1237.0,2080.0,
2024-01-31,Bronx,7.0,614.0,451.0,
2024-01-31,Bronx,8.0,,200.0,
2024-01-31,Bronx,9.0,314.0,1166.0,
2024-01-31,Bronx,10.0,,566.0,
2024-01-31,Bronx,11.0,,,
2024-01-31,Bronx,12.0,654.0,545.0,
2024-01-31,Brooklyn,1.0,555.0,,
2024-01-31,Brooklyn,2.0,,68.0,
2024-01-31,Brooklyn,3.0,513.0,390.0,
2024-01-31,Brooklyn,4.0,,812.0,
2024-01-31,Brooklyn,5.0,999.0,537.0,
2024-01-31,Brooklyn,6.0,638.0,560.0,
2024-01-31,Brooklyn,7.0,355.0,348.0,
2024-01-31,Brooklyn,8.0,141.0,351.0,
2024-01-31,Brooklyn,9.0,,357.0,
2024-01-31,Brooklyn,10.0,,,
2024-01-31,Brooklyn,11.0,,,
2024-01-31,Brooklyn,12.0,,144.0,
2024-01-31,Brooklyn,14.0,191.0,86.0,
2024-01-31,Brooklyn,15.0,151.0,499.0,
2024-01-31,Brooklyn,16.0,807.0,2394.0,
2024-01-31,Brooklyn,17.0,319.0,1564.0,
2024-01-31,Brooklyn,18.0,198.0,989.0,
2024-01-31,Manhattan,1.0,642.0,,
2024-01-31,Manhattan,2.0,326.0,,
2024-01-31,Manhattan,3.0,99.0,110.0,
2024-01-31,Manhattan,4.0,1419.0,389.0,
2024-01-31,Manhattan,5.0,2651.0,1035.0,
2024-01-31,Manhattan,6.0,237.0,407.0,
2024-01-31,Manhattan,7.0,1000.0,536.0,
2024-01-31,Manhattan,8.0,539.0,,
2024-01-31,Manhattan,10.0,,581.0,
2024-01-31,Manhattan,11.0,,526.0,
2024-01-31,Manhattan,12.0,,,
2024-01-31,Queens,1.0,5473.0,739.0,
2024-01-31,Queens,2.0,1035.0,303.0,
2024-01-31,Queens,3.0,2020.0,850.0,
2024-01-31,Queens,4.0,165.0,536.0,
2024-01-31,Queens,5.0,,262.0,
2024-01-31,Queens,6.0,,,
2024-01-31,Queens,7.0,95.0,,
2024-01-31,Queens,8.0,187.0,304.0,
2024-01-31,Queens,9.0,,,
2024-01-31,Queens,10.0,670.0,,
2024-01-31,Queens,11.0,182.0,,
2024-01-31,Queens,12.0,5311.0,2285.0,
2024-01-31,Queens,13.0,522.0,853.0,
2024-01-31,Queens,14.0,336.0,172.0,
2024-01-31,Staten Island,1.0,64.0,238.0,
2024-01-31,Staten Island,2.0,784.0,,
2024-01-31,Staten Island,3.0,,,
2024-01-31,Westchester,,248.0,,
2023-12-31,Bronx,10.0,,576.0,
2023-12-31,Bronx,2.0,,854.0,
2023-12-31,Bronx,9.0,330.0,1140.0,
2023-12-31,Bronx,1.0,266.0,1249.0,
2023-12-31,Bronx,3.0,,1334.0,
2023-12-31,Bronx,4.0,351.0,2198.0,
2023-12-31,Bronx,5.0,,1897.0,
2023-12-31,Bronx,6.0,1240.0,2044.0,
2023-12-31,Bronx,7.0,645.0,456.0,
2023-12-31,Bronx,8.0,104.0,192.0,
2023-12-31,Queens,9.0,,,
2023-12-31,Westchester,,264.0,,
2023-12-31,Queens,8.0,192.0,281.0,
2023-12-31,Queens,7.0,95.0,,
2023-12-31,Queens,6.0,,,
2023-12-31,Queens,5.0,,261.0,
2023-12-31,Queens,4.0,167.0,550.0,
2023-12-31,Queens,3.0,2072.0,866.0,
2023-12-31,Queens,2.0,1049.0,285.0,
2023-12-31,Queens,1.0,5345.0,947.0,
2023-12-31,Manhattan,12.0,107.0,,
2023-12-31,Manhattan,11.0,,563.0,
2023-12-31,Manhattan,10.0,,575.0,
2023-12-31,Manhattan,9.0,,764.0,
2023-12-31,Manhattan,8.0,563.0,,
2023-12-31,Manhattan,7.0,748.0,818.0,
2023-12-31,Manhattan,6.0,251.0,367.0,
2023-12-31,Manhattan,5.0,2748.0,1086.0,
2023-12-31,Manhattan,4.0,1420.0,381.0,
2023-12-31,Manhattan,3.0,,205.0,
2023-12-31,Manhattan,2.0,345.0,,
2023-12-31,Manhattan,1.0,665.0,,
2023-12-31,Brooklyn,18.0,202.0,1007.0,
2023-12-31,Brooklyn,17.0,323.0,1511.0,
2023-12-31,Brooklyn,16.0,815.0,2324.0,
2023-12-31,Brooklyn,15.0,146.0,496.0,
2023-12-31,Brooklyn,14.0,181.0,92.0,
2023-12-31,Brooklyn,13.0,,442.0,
2023-12-31,Brooklyn,12.0,,141.0,
2023-12-31,Brooklyn,11.0,,,
2023-12-31,Brooklyn,10.0,,,
2023-12-31,Brooklyn,9.0,,351.0,
2023-12-31,Brooklyn,8.0,,501.0,
2023-12-31,Brooklyn,7.0,363.0,354.0,
2023-12-31,Brooklyn,6.0,642.0,565.0,
2023-12-31,Brooklyn,5.0,742.0,518.0,
2023-12-31,Brooklyn,4.0,,792.0,
2023-12-31,Brooklyn,3.0,525.0,397.0,
2023-12-31,Brooklyn,2.0,,73.0,
2023-12-31,Brooklyn,1.0,561.0,,
2023-12-31,Bronx,12.0,559.0,648.0,
2023-12-31,Bronx,11.0,,,
2023-12-31,Staten Island,3.0,,,
2023-12-31,Staten Island,2.0,799.0,,
2023-12-31,Staten Island,1.0,71.0,213.0,
2023-12-31,Queens,14.0,341.0,169.0,
2023-12-31,Queens,13.0,518.0,864.0,
2023-12-31,Queens,12.0,5237.0,2019.0,
2023-12-31,Queens,11.0,188.0,,
2023-12-31,Queens,10.0,652.0,,
2023-11-30,Manhattan,6.0,266.0,323.0,
2023-11-30,Queens,10.0,668.0,,
2023-11-30,Westchester,,257.0,,
2023-11-30,Staten Island,3.0,,,
2023-11-30,Staten Island,2.0,775.0,,
2023-11-30,Staten Island,1.0,73.0,150.0,
2023-11-30,Queens,14.0,347.0,177.0,
2023-11-30,Queens,13.0,520.0,866.0,
2023-11-30,Queens,12.0,4919.0,1523.0,
2023-11-30,Queens,11.0,191.0,,
2023-11-30,Bronx,9.0,335.0,1196.0,
2023-11-30,Bronx,2.0,,869.0,
2023-11-30,Bronx,1.0,266.0,1241.0,
2023-11-30,Bronx,3.0,,1333.0,
2023-11-30,Bronx,4.0,347.0,2198.0,
2023-11-30,Bronx,5.0,,1866.0,
2023-11-30,Bronx,6.0,1263.0,2042.0,
2023-11-30,Bronx,7.0,609.0,476.0,
2023-11-30,Bronx,8.0,121.0,202.0,
2023-11-30,Bronx,10.0,,580.0,
2023-11-30,Bronx,11.0,,,
2023-11-30,Bronx,12.0,562.0,627.0,
2023-11-30,Brooklyn,1.0,558.0,,
2023-11-30,Brooklyn,2.0,,70.0,
2023-11-30,Brooklyn,3.0,531.0,417.0,
2023-11-30,Brooklyn,4.0,,805.0,
2023-11-30,Brooklyn,5.0,716.0,544.0,
2023-11-30,Brooklyn,6.0,652.0,575.0,
2023-11-30,Brooklyn,7.0,369.0,364.0,
2023-11-30,Brooklyn,8.0,,520.0,
2023-11-30,Brooklyn,9.0,,375.0,
2023-11-30,Brooklyn,10.0,,,
2023-11-30,Brooklyn,11.0,,,
2023-11-30,Brooklyn,12.0,,133.0,
2023-11-30,Brooklyn,13.0,,439.0,
2023-11-30,Brooklyn,14.0,191.0,83.0,
2023-11-30,Brooklyn,15.0,138.0,519.0,
2023-11-30,Brooklyn,16.0,934.0,2392.0,
2023-11-30,Brooklyn,17.0,322.0,1419.0,
2023-11-30,Brooklyn,18.0,210.0,995.0,
2023-11-30,Manhattan,1.0,690.0,,
2023-11-30,Manhattan,2.0,351.0,,
2023-11-30,Manhattan,3.0,,220.0,
2023-11-30,Manhattan,4.0,1461.0,368.0,
2023-11-30,Manhattan,5.0,2788.0,1116.0,
2023-11-30,Manhattan,7.0,771.0,868.0,
2023-11-30,Manhattan,8.0,590.0,,
2023-11-30,Manhattan,9.0,,750.0,
2023-11-30,Manhattan,10.0,,600.0,
2023-11-30,Manhattan,11.0,,560.0,
2023-11-30,Manhattan,12.0,106.0,,
2023-11-30,Queens,1.0,5466.0,982.0,
2023-11-30,Queens,2.0,1038.0,293.0,
2023-11-30,Queens,3.0,2077.0,863.0,
2023-11-30,Queens,4.0,166.0,544.0,
2023-11-30,Queens,5.0,,265.0,
2023-11-30,Queens,6.0,,,
2023-11-30,Queens,7.0,95.0,,
2023-11-30,Queens,8.0,190.0,307.0,
2023-11-30,Queens,9.0,,,
2023-10-31,Bronx,8.0,116.0,211.0,
2023-10-31,Bronx,7.0,450.0,489.0,
2023-10-31,Queens,12.0,4392.0,1422.0,
2023-10-31,Bronx,6.0,1274.0,2076.0,
2023-10-31,Bronx,5.0,,1907.0,
2023-10-31,Bronx,4.0,347.0,2214.0,
2023-10-31,Bronx,3.0,,1286.0,
2023-10-31,Bronx,2.0,,882.0,
2023-10-31,Bronx,1.0,271.0,1270.0,
2023-10-31,Queens,11.0,184.0,,
2023-10-31,Queens,13.0,562.0,856.0,
2023-10-31,Queens,14.0,349.0,177.0,
2023-10-31,Staten Island,1.0,73.0,153.0,
2023-10-31,Bronx,11.0,,,
2023-10-31,Westchester,,264.0,,
2023-10-31,Staten Island,3.0,,,
2023-10-31,Queens,8.0,185.0,302.0,
2023-10-31,Queens,7.0,94.0,,
2023-10-31,Queens,6.0,,,
2023-10-31,Queens,5.0,,274.0,
2023-10-31,Queens,4.0,149.0,540.0,
2023-10-31,Queens,3.0,2095.0,871.0,
2023-10-31,Queens,9.0,,,
2023-10-31,Queens,2.0,991.0,304.0,
2023-10-31,Queens,1.0,5596.0,972.0,
2023-10-31,Manhattan,12.0,120.0,,
2023-10-31,Manhattan,11.0,,575.0,
2023-10-31,Manhattan,10.0,,602.0,
2023-10-31,Manhattan,9.0,,777.0,
2023-10-31,Manhattan,8.0,595.0,,
2023-10-31,Manhattan,7.0,772.0,847.0,
2023-10-31,Manhattan,6.0,261.0,337.0,
2023-10-31,Manhattan,5.0,2881.0,1113.0,
2023-10-31,Manhattan,4.0,1458.0,359.0,
2023-10-31,Manhattan,3.0,,218.0,
2023-10-31,Manhattan,2.0,366.0,,
2023-10-31,Manhattan,1.0,676.0,,
2023-10-31,Brooklyn,18.0,212.0,989.0,
2023-10-31,Brooklyn,17.0,334.0,1289.0,
2023-10-31,Brooklyn,16.0,962.0,2472.0,
2023-10-31,Brooklyn,15.0,144.0,529.0,
2023-10-31,Brooklyn,14.0,188.0,91.0,
2023-10-31,Brooklyn,13.0,,447.0,
2023-10-31,Staten Island,2.0,751.0,,
2023-10-31,Brooklyn,12.0,,143.0,
2023-10-31,Brooklyn,11.0,,,
2023-10-31,Brooklyn,10.0,,,
2023-10-31,Brooklyn,9.0,,395.0,
2023-10-31,Brooklyn,8.0,,516.0,
2023-10-31,Brooklyn,7.0,376.0,359.0,
2023-10-31,Brooklyn,6.0,599.0,554.0,
2023-10-31,Brooklyn,5.0,720.0,545.0,
2023-10-31,Queens,10.0,717.0,,
2023-10-31,Brooklyn,4.0,,824.0,
2023-10-31,Brooklyn,3.0,506.0,422.0,
2023-10-31,Brooklyn,2.0,,78.0,
2023-10-31,Brooklyn,1.0,554.0,,
2023-10-31,Bronx,12.0,572.0,632.0,
2023-10-31,Bronx,10.0,,585.0,
2023-10-31,Bronx,9.0,337.0,1211.0,
2023-09-30,Queens,6.0,,,
2023-09-30,Brooklyn,1.0,452.0,,
2023-09-30,Westchester,,276.0,,
2023-09-30,Staten Island,3.0,,,
2023-09-30,Staten Island,2.0,624.0,,
2023-09-30,Staten Island,1.0,74.0,132.0,
2023-09-30,Queens,14.0,342.0,175.0,
2023-09-30,Queens,13.0,420.0,854.0,
2023-09-30,Queens,12.0,4481.0,1390.0,
2023-09-30,Queens,11.0,187.0,,
2023-09-30,Queens,10.0,716.0,,
2023-09-30,Queens,9.0,,,
2023-09-30,Queens,8.0,182.0,296.0,
2023-09-30,Queens,7.0,95.0,,
2023-09-30,Queens,5.0,,276.0,
2023-09-30,Queens,4.0,,551.0,
2023-09-30,Queens,3.0,2021.0,877.0,
2023-09-30,Queens,2.0,675.0,279.0,
2023-09-30,Queens,1.0,5289.0,961.0,
2023-09-30,Manhattan,12.0,57.0,,
2023-09-30,Manhattan,11.0,,564.0,
2023-09-30,Manhattan,10.0,,612.0,
2023-09-30,Manhattan,9.0,,774.0,
2023-09-30,Manhattan,8.0,581.0,,
2023-09-30,Manhattan,7.0,770.0,787.0,
2023-09-30,Manhattan,6.0,263.0,,
2023-09-30,Manhattan,5.0,2833.0,1106.0,
2023-09-30,Manhattan,4.0,1354.0,372.0,
2023-09-30,Manhattan,3.0,,256.0,
2023-09-30,Manhattan,2.0,355.0,,
2023-09-30,Manhattan,1.0,691.0,,
2023-09-30,Brooklyn,18.0,211.0,1013.0,
2023-09-30,Brooklyn,17.0,327.0,1147.0,
2023-09-30,Brooklyn,16.0,657.0,2532.0,
2023-09-30,Brooklyn,15.0,128.0,347.0,
2023-09-30,Brooklyn,14.0,178.0,92.0,
2023-09-30,Brooklyn,13.0,,459.0,
2023-09-30,Brooklyn,12.0,,140.0,
2023-09-30,Brooklyn,11.0,,,
2023-09-30,Brooklyn,10.0,,,
2023-09-30,Brooklyn,9.0,,408.0,
2023-09-30,Brooklyn,8.0,,535.0,
2023-09-30,Brooklyn,7.0,377.0,383.0,
2023-09-30,Brooklyn,6.0,606.0,565.0,
2023-09-30,Brooklyn,5.0,718.0,553.0,
2023-09-30,Brooklyn,4.0,,841.0,
2023-09-30,Brooklyn,3.0,525.0,423.0,
2023-09-30,Brooklyn,2.0,,73.0,
2023-09-30,Bronx,12.0,571.0,649.0,
2023-09-30,Bronx,11.0,,,
2023-09-30,Bronx,10.0,,597.0,
2023-09-30,Bronx,9.0,324.0,1240.0,
2023-09-30,Bronx,8.0,114.0,216.0,
2023-09-30,Bronx,7.0,448.0,493.0,
2023-09-30,Bronx,6.0,1285.0,2115.0,
2023-09-30,Bronx,5.0,,1770.0,
2023-09-30,Bronx,4.0,338.0,2226.0,
2023-09-30,Bronx,3.0,,1298.0,
